TailMin,Slope8Min,Slope24Min,Slope50Min,Gap824Min,Gap2450Min,BodyDistance8Min,BarDistance8Min,CloseExtensionMin,PriorStreakMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
4,39,20,39,3,1.5,1,5,2,2,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,3,-5,0,0,183,122,66.67,227,172,75.77
4,39,20,39,3,1.5,3,-5,0,1,168,108,64.29,210,159,75.71
4,39,20,39,3,1.5,3,-5,0,2,129,83,64.34,158,119,75.32
4,39,20,39,3,1.5,3,-5,1,0,168,108,64.29,210,159,75.71
4,39,20,39,3,1.5,3,-5,1,1,168,108,64.29,210,159,75.71
4,39,20,39,3,1.5,3,-5,1,2,129,83,64.34,158,119,75.32
4,39,20,39,3,1.5,3,-5,2,0,100,67,67.0,146,108,73.97
4,39,20,39,3,1.5,3,-5,2,1,100,67,67.0,146,108,73.97
4,39,20,39,3,1.5,3,-5,2,2,78,53,67.95,112,83,74.11
4,39,20,39,3,1.5,3,0,0,0,160,106,66.25,197,150,76.14
4,39,20,39,3,1.5,3,0,0,1,151,97,64.24,188,142,75.53
4,39,20,39,3,1.5,3,0,0,2,126,81,64.29,152,114,75.0
4,39,20,39,3,1.5,3,0,1,0,151,97,64.24,188,142,75.53
4,39,20,39,3,1.5,3,0,1,1,151,97,64.24,188,142,75.53
4,39,20,39,3,1.5,3,0,1,2,126,81,64.29,152,114,75.0
4,39,20,39,3,1.5,3,0,2,0,93,62,66.67,134,100,74.63
4,39,20,39,3,1.5,3,0,2,1,93,62,66.67,134,100,74.63
4,39,20,39,3,1.5,3,0,2,2,77,53,68.83,110,82,74.55
4,39,20,39,3,1.5,3,1,0,0,139,88,63.31,162,118,72.84
4,39,20,39,3,1.5,3,1,0,1,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,3,1,0,2,115,72,62.61,140,102,72.86
4,39,20,39,3,1.5,3,1,1,0,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,3,1,1,1,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,3,1,1,2,115,72,62.61,140,102,72.86
4,39,20,39,3,1.5,3,1,2,0,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,3,1,2,1,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,3,1,2,2,74,50,67.57,101,73,72.28
4,39,20,39,3,1.5,3,3,0,0,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,3,3,0,1,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,3,3,0,2,65,42,64.62,86,62,72.09
4,39,20,39,3,1.5,3,3,1,0,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,3,3,1,1,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,3,3,1,2,65,42,64.62,86,62,72.09
4,39,20,39,3,1.5,3,3,2,0,44,31,70.45,67,48,71.64
4,39,20,39,3,1.5,3,3,2,1,44,31,70.45,67,48,71.64
4,39,20,39,3,1.5,3,3,2,2,43,30,69.77,65,47,72.31
4,39,20,39,3,1.5,3,5,0,0,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,3,5,0,1,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,3,5,0,2,24,17,70.83,34,26,76.47
4,39,20,39,3,1.5,3,5,1,0,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,3,5,1,1,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,3,5,1,2,24,17,70.83,34,26,76.47
4,39,20,39,3,1.5,3,5,2,0,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,3,5,2,1,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,3,5,2,2,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,5,-5,0,0,149,95,63.76,171,125,73.1
4,39,20,39,3,1.5,5,-5,0,1,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,-5,0,2,123,78,63.41,143,105,73.43
4,39,20,39,3,1.5,5,-5,1,0,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,-5,1,1,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,-5,1,2,123,78,63.41,143,105,73.43
4,39,20,39,3,1.5,5,-5,2,0,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,-5,2,1,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,-5,2,2,74,50,67.57,101,73,72.28
4,39,20,39,3,1.5,5,0,0,0,149,95,63.76,171,125,73.1
4,39,20,39,3,1.5,5,0,0,1,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,0,0,2,123,78,63.41,143,105,73.43
4,39,20,39,3,1.5,5,0,1,0,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,0,1,1,145,91,62.76,170,124,72.94
4,39,20,39,3,1.5,5,0,1,2,123,78,63.41,143,105,73.43
4,39,20,39,3,1.5,5,0,2,0,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,0,2,1,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,0,2,2,74,50,67.57,101,73,72.28
4,39,20,39,3,1.5,5,1,0,0,139,88,63.31,162,118,72.84
4,39,20,39,3,1.5,5,1,0,1,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,5,1,0,2,115,72,62.61,140,102,72.86
4,39,20,39,3,1.5,5,1,1,0,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,5,1,1,1,135,84,62.22,161,117,72.67
4,39,20,39,3,1.5,5,1,1,2,115,72,62.61,140,102,72.86
4,39,20,39,3,1.5,5,1,2,0,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,1,2,1,87,56,64.37,116,82,70.69
4,39,20,39,3,1.5,5,1,2,2,74,50,67.57,101,73,72.28
4,39,20,39,3,1.5,5,3,0,0,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,5,3,0,1,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,5,3,0,2,65,42,64.62,86,62,72.09
4,39,20,39,3,1.5,5,3,1,0,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,5,3,1,1,67,44,65.67,90,65,72.22
4,39,20,39,3,1.5,5,3,1,2,65,42,64.62,86,62,72.09
4,39,20,39,3,1.5,5,3,2,0,44,31,70.45,67,48,71.64
4,39,20,39,3,1.5,5,3,2,1,44,31,70.45,67,48,71.64
4,39,20,39,3,1.5,5,3,2,2,43,30,69.77,65,47,72.31
4,39,20,39,3,1.5,5,5,0,0,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,5,5,0,1,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,5,5,0,2,24,17,70.83,34,26,76.47
4,39,20,39,3,1.5,5,5,1,0,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,5,5,1,1,24,17,70.83,35,27,77.14
4,39,20,39,3,1.5,5,5,1,2,24,17,70.83,34,26,76.47
4,39,20,39,3,1.5,5,5,2,0,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,5,5,2,1,17,13,76.47,26,19,73.08
4,39,20,39,3,1.5,5,5,2,2,17,13,76.47,26,19,73.08
4,39,20,39,3,3,0,-5,0,0,195,131,67.18,246,186,75.61
4,39,20,39,3,3,0,-5,0,1,167,108,64.67,209,158,75.6
4,39,20,39,3,3,0,-5,0,2,128,83,64.84,157,118,75.16
4,39,20,39,3,3,0,-5,1,0,166,108,65.06,209,158,75.6
4,39,20,39,3,3,0,-5,1,1,166,108,65.06,209,158,75.6
4,39,20,39,3,3,0,-5,1,2,128,83,64.84,157,118,75.16
4,39,20,39,3,3,0,-5,2,0,99,67,67.68,146,108,73.97
4,39,20,39,3,3,0,-5,2,1,99,67,67.68,146,108,73.97
4,39,20,39,3,3,0,-5,2,2,78,53,67.95,112,83,74.11
4,39,20,39,3,3,0,0,0,0,157,105,66.88,194,148,76.29
4,39,20,39,3,3,0,0,0,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,0,0,0,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,0,0,1,0,148,96,64.86,186,141,75.81
4,39,20,39,3,3,0,0,1,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,0,0,1,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,0,0,2,0,91,61,67.03,133,100,75.19
4,39,20,39,3,3,0,0,2,1,91,61,67.03,133,100,75.19
4,39,20,39,3,3,0,0,2,2,76,52,68.42,109,82,75.23
4,39,20,39,3,3,0,1,0,0,136,87,63.97,159,116,72.96
4,39,20,39,3,3,0,1,0,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,0,1,0,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,0,1,1,0,132,83,62.88,159,116,72.96
4,39,20,39,3,3,0,1,1,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,0,1,1,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,0,1,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,0,1,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,0,1,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,0,3,0,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,0,3,0,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,0,3,0,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,0,3,1,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,0,3,1,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,0,3,1,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,0,3,2,0,43,30,69.77,66,48,72.73
4,39,20,39,3,3,0,3,2,1,43,30,69.77,66,48,72.73
4,39,20,39,3,3,0,3,2,2,42,29,69.05,64,47,73.44
4,39,20,39,3,3,0,5,0,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,0,5,0,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,0,5,0,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,0,5,1,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,0,5,1,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,0,5,1,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,0,5,2,0,16,12,75.0,25,19,76.0
4,39,20,39,3,3,0,5,2,1,16,12,75.0,25,19,76.0
4,39,20,39,3,3,0,5,2,2,16,12,75.0,25,19,76.0
4,39,20,39,3,3,1,-5,0,0,193,131,67.88,242,183,75.62
4,39,20,39,3,3,1,-5,0,1,167,108,64.67,209,158,75.6
4,39,20,39,3,3,1,-5,0,2,128,83,64.84,157,118,75.16
4,39,20,39,3,3,1,-5,1,0,166,108,65.06,209,158,75.6
4,39,20,39,3,3,1,-5,1,1,166,108,65.06,209,158,75.6
4,39,20,39,3,3,1,-5,1,2,128,83,64.84,157,118,75.16
4,39,20,39,3,3,1,-5,2,0,99,67,67.68,146,108,73.97
4,39,20,39,3,3,1,-5,2,1,99,67,67.68,146,108,73.97
4,39,20,39,3,3,1,-5,2,2,78,53,67.95,112,83,74.11
4,39,20,39,3,3,1,0,0,0,157,105,66.88,194,148,76.29
4,39,20,39,3,3,1,0,0,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,1,0,0,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,1,0,1,0,148,96,64.86,186,141,75.81
4,39,20,39,3,3,1,0,1,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,1,0,1,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,1,0,2,0,91,61,67.03,133,100,75.19
4,39,20,39,3,3,1,0,2,1,91,61,67.03,133,100,75.19
4,39,20,39,3,3,1,0,2,2,76,52,68.42,109,82,75.23
4,39,20,39,3,3,1,1,0,0,136,87,63.97,159,116,72.96
4,39,20,39,3,3,1,1,0,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,1,1,0,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,1,1,1,0,132,83,62.88,159,116,72.96
4,39,20,39,3,3,1,1,1,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,1,1,1,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,1,1,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,1,1,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,1,1,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,1,3,0,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,1,3,0,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,1,3,0,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,1,3,1,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,1,3,1,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,1,3,1,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,1,3,2,0,43,30,69.77,66,48,72.73
4,39,20,39,3,3,1,3,2,1,43,30,69.77,66,48,72.73
4,39,20,39,3,3,1,3,2,2,42,29,69.05,64,47,73.44
4,39,20,39,3,3,1,5,0,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,1,5,0,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,1,5,0,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,1,5,1,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,1,5,1,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,1,5,1,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,1,5,2,0,16,12,75.0,25,19,76.0
4,39,20,39,3,3,1,5,2,1,16,12,75.0,25,19,76.0
4,39,20,39,3,3,1,5,2,2,16,12,75.0,25,19,76.0
4,39,20,39,3,3,3,-5,0,0,180,121,67.22,224,170,75.89
4,39,20,39,3,3,3,-5,0,1,165,107,64.85,208,158,75.96
4,39,20,39,3,3,3,-5,0,2,127,82,64.57,156,118,75.64
4,39,20,39,3,3,3,-5,1,0,165,107,64.85,208,158,75.96
4,39,20,39,3,3,3,-5,1,1,165,107,64.85,208,158,75.96
4,39,20,39,3,3,3,-5,1,2,127,82,64.57,156,118,75.64
4,39,20,39,3,3,3,-5,2,0,98,66,67.35,145,108,74.48
4,39,20,39,3,3,3,-5,2,1,98,66,67.35,145,108,74.48
4,39,20,39,3,3,3,-5,2,2,77,52,67.53,111,83,74.77
4,39,20,39,3,3,3,0,0,0,157,105,66.88,194,148,76.29
4,39,20,39,3,3,3,0,0,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,3,0,0,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,3,0,1,0,148,96,64.86,186,141,75.81
4,39,20,39,3,3,3,0,1,1,148,96,64.86,186,141,75.81
4,39,20,39,3,3,3,0,1,2,124,80,64.52,150,113,75.33
4,39,20,39,3,3,3,0,2,0,91,61,67.03,133,100,75.19
4,39,20,39,3,3,3,0,2,1,91,61,67.03,133,100,75.19
4,39,20,39,3,3,3,0,2,2,76,52,68.42,109,82,75.23
4,39,20,39,3,3,3,1,0,0,136,87,63.97,159,116,72.96
4,39,20,39,3,3,3,1,0,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,3,1,0,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,3,1,1,0,132,83,62.88,159,116,72.96
4,39,20,39,3,3,3,1,1,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,3,1,1,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,3,1,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,3,1,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,3,1,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,3,3,0,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,3,3,0,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,3,3,0,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,3,3,1,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,3,3,1,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,3,3,1,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,3,3,2,0,43,30,69.77,66,48,72.73
4,39,20,39,3,3,3,3,2,1,43,30,69.77,66,48,72.73
4,39,20,39,3,3,3,3,2,2,42,29,69.05,64,47,73.44
4,39,20,39,3,3,3,5,0,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,3,5,0,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,3,5,0,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,3,5,1,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,3,5,1,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,3,5,1,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,3,5,2,0,16,12,75.0,25,19,76.0
4,39,20,39,3,3,3,5,2,1,16,12,75.0,25,19,76.0
4,39,20,39,3,3,3,5,2,2,16,12,75.0,25,19,76.0
4,39,20,39,3,3,5,-5,0,0,146,94,64.38,168,123,73.21
4,39,20,39,3,3,5,-5,0,1,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,-5,0,2,121,77,63.64,141,104,73.76
4,39,20,39,3,3,5,-5,1,0,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,-5,1,1,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,-5,1,2,121,77,63.64,141,104,73.76
4,39,20,39,3,3,5,-5,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,-5,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,-5,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,5,0,0,0,146,94,64.38,168,123,73.21
4,39,20,39,3,3,5,0,0,1,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,0,0,2,121,77,63.64,141,104,73.76
4,39,20,39,3,3,5,0,1,0,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,0,1,1,142,90,63.38,168,123,73.21
4,39,20,39,3,3,5,0,1,2,121,77,63.64,141,104,73.76
4,39,20,39,3,3,5,0,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,0,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,0,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,5,1,0,0,136,87,63.97,159,116,72.96
4,39,20,39,3,3,5,1,0,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,5,1,0,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,5,1,1,0,132,83,62.88,159,116,72.96
4,39,20,39,3,3,5,1,1,1,132,83,62.88,159,116,72.96
4,39,20,39,3,3,5,1,1,2,113,71,62.83,138,101,73.19
4,39,20,39,3,3,5,1,2,0,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,1,2,1,85,55,64.71,115,82,71.3
4,39,20,39,3,3,5,1,2,2,73,49,67.12,100,73,73.0
4,39,20,39,3,3,5,3,0,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,5,3,0,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,5,3,0,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,5,3,1,0,65,43,66.15,88,64,72.73
4,39,20,39,3,3,5,3,1,1,65,43,66.15,88,64,72.73
4,39,20,39,3,3,5,3,1,2,63,41,65.08,84,61,72.62
4,39,20,39,3,3,5,3,2,0,43,30,69.77,66,48,72.73
4,39,20,39,3,3,5,3,2,1,43,30,69.77,66,48,72.73
4,39,20,39,3,3,5,3,2,2,42,29,69.05,64,47,73.44
4,39,20,39,3,3,5,5,0,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,5,5,0,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,5,5,0,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,5,5,1,0,22,16,72.73,33,26,78.79
4,39,20,39,3,3,5,5,1,1,22,16,72.73,33,26,78.79
4,39,20,39,3,3,5,5,1,2,22,16,72.73,32,25,78.12
4,39,20,39,3,3,5,5,2,0,16,12,75.0,25,19,76.0
4,39,20,39,3,3,5,5,2,1,16,12,75.0,25,19,76.0
4,39,20,39,3,3,5,5,2,2,16,12,75.0,25,19,76.0
4,39,20,39,5,1.5,0,-5,0,0,198,132,66.67,248,187,75.4
4,39,20,39,5,1.5,0,-5,0,1,170,109,64.12,210,158,75.24
4,39,20,39,5,1.5,0,-5,0,2,130,84,64.62,158,118,74.68
4,39,20,39,5,1.5,0,-5,1,0,169,109,64.5,210,158,75.24
4,39,20,39,5,1.5,0,-5,1,1,169,109,64.5,210,158,75.24
4,39,20,39,5,1.5,0,-5,1,2,130,84,64.62,158,118,74.68
4,39,20,39,5,1.5,0,-5,2,0,101,68,67.33,146,107,73.29
4,39,20,39,5,1.5,0,-5,2,1,101,68,67.33,146,107,73.29
4,39,20,39,5,1.5,0,-5,2,2,79,54,68.35,112,82,73.21
4,39,20,39,5,1.5,0,0,0,0,160,106,66.25,196,149,76.02
4,39,20,39,5,1.5,0,0,0,1,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,0,0,0,2,126,81,64.29,151,113,74.83
4,39,20,39,5,1.5,0,0,1,0,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,0,0,1,1,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,0,0,1,2,126,81,64.29,151,113,74.83
4,39,20,39,5,1.5,0,0,2,0,93,62,66.67,133,99,74.44
4,39,20,39,5,1.5,0,0,2,1,93,62,66.67,133,99,74.44
4,39,20,39,5,1.5,0,0,2,2,77,53,68.83,109,81,74.31
4,39,20,39,5,1.5,0,1,0,0,139,88,63.31,162,118,72.84
4,39,20,39,5,1.5,0,1,0,1,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,0,1,0,2,115,72,62.61,140,102,72.86
4,39,20,39,5,1.5,0,1,1,0,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,0,1,1,1,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,0,1,1,2,115,72,62.61,140,102,72.86
4,39,20,39,5,1.5,0,1,2,0,87,56,64.37,116,82,70.69
4,39,20,39,5,1.5,0,1,2,1,87,56,64.37,116,82,70.69
4,39,20,39,5,1.5,0,1,2,2,74,50,67.57,101,73,72.28
4,39,20,39,5,1.5,0,3,0,0,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,0,3,0,1,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,0,3,0,2,65,42,64.62,86,62,72.09
4,39,20,39,5,1.5,0,3,1,0,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,0,3,1,1,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,0,3,1,2,65,42,64.62,86,62,72.09
4,39,20,39,5,1.5,0,3,2,0,44,31,70.45,67,48,71.64
4,39,20,39,5,1.5,0,3,2,1,44,31,70.45,67,48,71.64
4,39,20,39,5,1.5,0,3,2,2,43,30,69.77,65,47,72.31
4,39,20,39,5,1.5,0,5,0,0,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,0,5,0,1,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,0,5,0,2,24,17,70.83,34,26,76.47
4,39,20,39,5,1.5,0,5,1,0,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,0,5,1,1,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,0,5,1,2,24,17,70.83,34,26,76.47
4,39,20,39,5,1.5,0,5,2,0,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,0,5,2,1,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,0,5,2,2,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,1,-5,0,0,196,132,67.35,244,184,75.41
4,39,20,39,5,1.5,1,-5,0,1,170,109,64.12,210,158,75.24
4,39,20,39,5,1.5,1,-5,0,2,130,84,64.62,158,118,74.68
4,39,20,39,5,1.5,1,-5,1,0,169,109,64.5,210,158,75.24
4,39,20,39,5,1.5,1,-5,1,1,169,109,64.5,210,158,75.24
4,39,20,39,5,1.5,1,-5,1,2,130,84,64.62,158,118,74.68
4,39,20,39,5,1.5,1,-5,2,0,101,68,67.33,146,107,73.29
4,39,20,39,5,1.5,1,-5,2,1,101,68,67.33,146,107,73.29
4,39,20,39,5,1.5,1,-5,2,2,79,54,68.35,112,82,73.21
4,39,20,39,5,1.5,1,0,0,0,160,106,66.25,196,149,76.02
4,39,20,39,5,1.5,1,0,0,1,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,1,0,0,2,126,81,64.29,151,113,74.83
4,39,20,39,5,1.5,1,0,1,0,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,1,0,1,1,151,97,64.24,187,141,75.4
4,39,20,39,5,1.5,1,0,1,2,126,81,64.29,151,113,74.83
4,39,20,39,5,1.5,1,0,2,0,93,62,66.67,133,99,74.44
4,39,20,39,5,1.5,1,0,2,1,93,62,66.67,133,99,74.44
4,39,20,39,5,1.5,1,0,2,2,77,53,68.83,109,81,74.31
4,39,20,39,5,1.5,1,1,0,0,139,88,63.31,162,118,72.84
4,39,20,39,5,1.5,1,1,0,1,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,1,1,0,2,115,72,62.61,140,102,72.86
4,39,20,39,5,1.5,1,1,1,0,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,1,1,1,1,135,84,62.22,161,117,72.67
4,39,20,39,5,1.5,1,1,1,2,115,72,62.61,140,102,72.86
4,39,20,39,5,1.5,1,1,2,0,87,56,64.37,116,82,70.69
4,39,20,39,5,1.5,1,1,2,1,87,56,64.37,116,82,70.69
4,39,20,39,5,1.5,1,1,2,2,74,50,67.57,101,73,72.28
4,39,20,39,5,1.5,1,3,0,0,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,1,3,0,1,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,1,3,0,2,65,42,64.62,86,62,72.09
4,39,20,39,5,1.5,1,3,1,0,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,1,3,1,1,67,44,65.67,90,65,72.22
4,39,20,39,5,1.5,1,3,1,2,65,42,64.62,86,62,72.09
4,39,20,39,5,1.5,1,3,2,0,44,31,70.45,67,48,71.64
4,39,20,39,5,1.5,1,3,2,1,44,31,70.45,67,48,71.64
4,39,20,39,5,1.5,1,3,2,2,43,30,69.77,65,47,72.31
4,39,20,39,5,1.5,1,5,0,0,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,1,5,0,1,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,1,5,0,2,24,17,70.83,34,26,76.47
4,39,20,39,5,1.5,1,5,1,0,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,1,5,1,1,24,17,70.83,35,27,77.14
4,39,20,39,5,1.5,1,5,1,2,24,17,70.83,34,26,76.47
4,39,20,39,5,1.5,1,5,2,0,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,1,5,2,1,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,1,5,2,2,17,13,76.47,26,19,73.08
4,39,20,39,5,1.5,3,-5,0,0,183,122,66.67,226,171,75.66
4,39,20,39,5,1.5,3,-5,0,1,168,108,64.29,209,158,75.6
4,39,20,39,5,1.5,3,-5,0,2,129,83,64.34,157,118,75.16
4,39,20,39,5,1.5,3,-5,1,0,168,108,64.29,209,158,75.6
4,39,20,39,5,1.5,3,-5,1,1,168,108,64.29,209,158,75.6
4,39,20,39,5,1.5,3,-5,1,2,129,83,64.34,157,118,75.16
4,39,20,39,5,1.5,3,-5,2,0,100,67,67.0,145,107,73.79
4,39,20,39,5,1.5,3,-5,2,1,100,67,67.0,145,107,73.79
4,39,20,39,5,1.5,3,-5,2,2,78,53,67.95,111,82,73.87
4,39,20,39,5,1.5,3,0,0,0,160,106,66.25,196,149,76.02
4,39,20,39,5,1.5,3,0,0,1,151,97,64.24,187,141,75.4
